usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
309BSuF3,scatter,8777,Weight_Price,1,1,-0.561759045,1,-0.18079996,-1,0.63840008,-1.1808,0.07664,0.9,0.9,-1.08079996,1.08079996,1.561759045,1.63840008,0.780879522,0.40960002,0
309BSuF3,scatter,6702,Yearly income_Height,2,-0.750038715,-1,-0.50007743,-0.575626682,-1,1,0.17441,1.50008,0,0.02,-0.595626682,0.595626682,0.49992257,2,0.124980642,0.787813341,0
37nszq7b,scatter,9828,Exercise amount_Body weight,1,-0.811416981,-1,-0.578115218,-0.47973248,-0.85025238,-0.109212579,0.33168,0.31916,-0.4,-0.42,-0.05973248,0.05973248,0.421884782,0.741039801,0.116650881,0.18525995,0
37nszq7b,line,6132,Government spending_Budget deficit,5,-0.65002356,-1,-0.115250141,0.923753867,0.847082775,1,1.57378,-0.73183,0.9,0.93,-0.006246133,0.006246133,0.884749859,0.152917225,0.26738671,0.038335546,0
37nszq7b,line,5800,Immigrant population_Economic growth,6,0.664855318,0.41598966,0.913720976,0.851248225,-0.874475282,1,0.18639,1.37674,0.4,0.44,0.411248225,0.411248225,0.497731315,1.874475282,0.124432829,0.862861754,0
37nszq7b,line,7854,Income tax rate_Poverty rate,9,-0.704154307,-0.839023529,-0.569285086,-0.849730868,-1,0.756145679,-0.14558,1.48641,0,0.08,-0.929730868,0.929730868,0.269738443,1.756145679,0.067434611,0.802938273,0
37nszq7b,line,6435,Labor union participation_Corporate profits,8,-0.795763256,-0.933563663,-0.65796285,-0.824456205,-1,0.53689392,-0.02869,1.26129,-0.4,-0.41,-0.414456205,0.414456205,0.275600813,1.53689392,0.068900203,0.680675062,0
37nszq7b,scatter,6722,Temperature_Crime rate,4,0.900404827,0.392118503,1,0.611647388,0.258250635,0.965044142,-0.28876,0.09891,0.4,0.4,0.211647388,0.211647388,0.607881497,0.706793507,0.254143162,0.176698377,0
37nszq7b,scatter,11024,Temperature_Sales of Mittens,0,1,0.806436841,1,-0.843304612,-0.939000992,-0.747608232,-1.8433,-0.00217,-0.9,-0.89,0.046695388,0.046695388,0.193563159,0.19139276,0.096781579,0.04784819,0
37nszq7b,line,8321,Vaccination rate_Rate of illness,7,0.716355183,0.511202513,0.921507853,-1,-1,-0.848816334,-1.71636,-0.25912,-0.9,-0.89,-0.11,0.11,0.410305339,0.151183666,0.102576335,0.075591833,0
37nszq7b,scatter,100137,Weight_Price,2,-0.696125273,-0.918237663,-0.474012883,0.654398371,0.344188168,0.964608574,1.35052,0.1762,0.9,0.9,-0.245601629,0.245601629,0.44422478,0.620420406,0.111056195,0.155105101,0
37nszq7b,scatter,13176,Yearly income_Height,3,0.258541084,0.009497599,0.507584569,-0.825033655,-1,0.940615819,-1.08357,1.44253,0,0.02,-0.845033655,0.845033655,0.49808697,1.940615819,0.124521742,0.882824737,0
3ZnVe88s,scatter,16796,Exercise amount_Body weight,2,-0.597229202,-0.851929135,-0.342529269,-0.710564405,-0.816710888,-0.604417921,-0.11334,-0.29711,-0.4,-0.42,-0.290564405,0.290564405,0.509399866,0.212292967,0.127349966,0.053073242,0
3ZnVe88s,line,213876,Government spending_Budget deficit,6,-1,-1,0.971480056,0.809445316,0.596623748,1,1.80945,-1.5681,0.9,0.93,-0.120554684,0.120554684,1.971480056,0.403376252,0.985740028,0.106410784,0
3ZnVe88s,line,13061,Immigrant population_Economic growth,8,0.968451014,0.521943138,1,0.503114884,0.267707718,0.73852205,-0.46534,-0.00724,0.4,0.44,0.063114884,0.063114884,0.478056862,0.470814332,0.223253938,0.117703583,0
3ZnVe88s,line,30246,Income tax rate_Poverty rate,5,-1,-1,-1,-0.421699571,-1,0.156600857,0.5783,1.1566,0,0.08,-0.501699571,0.501699571,0,1.156600857,0.001,0.289150214,0
3ZnVe88s,line,10183,Labor union participation_Corporate profits,7,-0.391373871,-0.745262152,-0.037485589,-0.54401964,-0.745663407,-0.342375872,-0.15265,-0.30449,-0.4,-0.41,-0.13401964,0.13401964,0.707776563,0.403287535,0.176944141,0.100821884,0
3ZnVe88s,scatter,17614,Temperature_Crime rate,1,0.061086565,-0.158259722,0.280432853,0.183271621,-0.113644983,0.480188225,0.12219,0.15514,0.4,0.4,-0.216728379,0.216728379,0.438692575,0.593833208,0.109673144,0.148458302,0
3ZnVe88s,scatter,14687,Temperature_Sales of Mittens,4,-0.843542909,-1,-0.625124961,-0.873968315,-1,-0.703250444,-0.03043,-0.07813,-0.9,-0.89,0.016031685,0.016031685,0.374875039,0.296749556,0.109208974,0.085358936,0
3ZnVe88s,line,25426,Vaccination rate_Rate of illness,9,-1,-1,-0.614984092,-0.985521801,-1,-0.799876152,0.01448,-0.18489,-0.9,-0.89,-0.095521801,0.095521801,0.385015908,0.200123848,0.192507954,0.092822824,0
3ZnVe88s,scatter,36018,Weight_Price,0,0.372476646,-0.051971732,0.796925024,0.763415695,0.526831391,1,0.39094,-0.37573,0.9,0.9,-0.136584305,0.136584305,0.848896756,0.473168609,0.212224189,0.118292152,0
3ZnVe88s,scatter,15597,Yearly income_Height,3,0.167060276,0.014743114,0.319377438,0.245058489,0.162354798,0.32776218,0.078,-0.13923,0,0.02,0.225058489,0.225058489,0.304634324,0.165407382,0.076158581,0.041351846,0
3hX0DGhV,band,9974,Exercise amount_Body weight,7,-0.32110126,-0.619679722,-0.022522797,0.295013598,-0.051914789,0.641941985,0.61611,0.0967,-0.4,-0.42,0.715013598,0.715013598,0.597156925,0.693856774,0.149289231,0.173464193,0
3hX0DGhV,scatter,29854,Government spending_Budget deficit,1,-0.374344778,-1,0.533012078,-0.255033545,-1,0.517007341,0.11931,-0.016,0.9,0.93,-1.185033545,1.185033545,1.533012078,1.517007341,0.453678428,0.386020443,0
3hX0DGhV,scatter,8698,Immigrant population_Economic growth,0,1,-1,1,1,-0.271397449,1,0,-0.7286,0.4,0.44,0.56,0.56,2,1.271397449,1,0.635698725,0
3hX0DGhV,scatter,10433,Income tax rate_Poverty rate,3,-0.148662992,-0.343381797,0.046055813,0.368823826,0.179458735,0.558188917,0.51749,-0.01071,0,0.08,0.288823826,0.288823826,0.38943761,0.378730181,0.097359403,0.094682545,0
3hX0DGhV,scatter,5380,Labor union participation_Corporate profits,4,0.238242535,0.058915208,0.417569861,0.323390871,0.182360935,0.464420806,0.08515,-0.07659,-0.4,-0.41,0.733390871,0.733390871,0.358654653,0.282059871,0.089663663,0.070514968,0
3hX0DGhV,band,10462,Temperature_Crime rate,9,0.23558729,-0.085558889,0.556733469,0.107179543,-0.238898393,0.453257478,-0.12841,0.04986,0.4,0.4,-0.292820457,0.292820457,0.642292358,0.69215587,0.16057309,0.173038968,0
3hX0DGhV,band,4987,Temperature_Sales of Mittens,6,-1,-1,0.488476027,-0.216257392,-0.453653978,0.021139194,0.78374,-1.01368,-0.9,-0.89,0.673742608,0.673742608,1.488476027,0.474793172,0.744238013,0.118698293,0
3hX0DGhV,scatter,8923,Vaccination rate_Rate of illness,2,0.367139264,0.016634693,0.717643836,-0.18925931,-1,0.709190281,-0.5564,1.00818,-0.9,-0.89,0.70074069,0.70074069,0.701009143,1.709190281,0.175252286,0.449224795,0
3hX0DGhV,band,4783,Weight_Price,8,-0.023562081,-0.439035733,0.391911571,-0.259260185,-0.422238959,-0.09628141,-0.2357,-0.50499,0.9,0.9,-1.159260185,1.159260185,0.830947304,0.325957549,0.207736826,0.081489387,0
3hX0DGhV,band,4456,Yearly income_Height,5,-1,-1,0.274820295,-0.173256524,-0.423836559,0.077323511,0.82674,-0.77366,0,0.02,-0.193256524,0.193256524,1.274820295,0.50116007,0.637410147,0.125290017,0
3sw8hFsd,scatter,21161,Exercise amount_Body weight,1,-0.523780281,-0.68200768,-0.365552883,-0.384319368,-1,0.398178073,0.13946,1.08172,-0.4,-0.42,0.035680632,0.035680632,0.316454797,1.398178073,0.079113699,0.39124872,0
3sw8hFsd,line,8267,Government spending_Budget deficit,9,0.952027373,0.792395444,1,0.924025358,0.611829054,1,-0.028,0.18057,0.9,0.93,-0.005974642,0.005974642,0.207604556,0.388170946,0.079815965,0.156098152,0
3sw8hFsd,line,13316,Immigrant population_Economic growth,6,0.430056263,0.102888032,0.757224494,0.007074595,-0.985850811,1,-0.42298,1.33151,0.4,0.44,-0.432925405,0.432925405,0.654336462,1.985850811,0.163584115,0.496462703,0
3sw8hFsd,line,12538,Income tax rate_Poverty rate,7,-0.82924452,-1,-0.482909766,0.018949272,-0.598417984,0.636316528,0.84819,0.71764,0,0.08,-0.061050728,0.061050728,0.517090234,1.234734512,0.173167377,0.308683628,0
3sw8hFsd,line,21736,Labor union participation_Corporate profits,8,-0.20983626,-0.694383977,0.274711456,-0.716752533,-1,-0.154164342,-0.50692,-0.12326,-0.4,-0.41,-0.306752533,0.306752533,0.969095433,0.845835658,0.242273858,0.281294095,0
3sw8hFsd,scatter,7529,Temperature_Crime rate,3,0.460162953,0.08837169,0.831954216,1,0.502774481,1,0.53984,-0.24636,0.4,0.4,0.6,0.6,0.743582526,0.497225519,0.185895631,0.24861276,0
3sw8hFsd,scatter,10073,Temperature_Sales of Mittens,4,-0.974903448,-1,-0.859024298,-1,-1,-0.764681955,-0.0251,0.09434,-0.9,-0.89,-0.11,0.11,0.140975702,0.235318045,0.057939575,0.117659023,0
3sw8hFsd,line,8253,Vaccination rate_Rate of illness,5,1,0.682969865,1,-1,-1,-0.647256307,-2,0.03571,-0.9,-0.89,-0.11,0.11,0.317030135,0.352743693,0.158515068,0.176371847,0
3sw8hFsd,scatter,12016,Weight_Price,2,0.898795539,0.698054689,1,1,0.690499559,1,0.1012,0.00756,0.9,0.9,0.1,0.1,0.301945311,0.309500441,0.100370425,0.154750221,0
3sw8hFsd,scatter,24168,Yearly income_Height,0,0.056434659,-0.01612137,0.128990688,0.007378854,-0.955422238,0.970179946,-0.04906,1.78049,0,0.02,-0.012621146,0.012621146,0.145112058,1.925602184,0.036278014,0.481400546,0
3v3bE8jv,hop,42377,Exercise amount_Body weight,5,-0.524333441,-0.61578275,-0.432884132,-0.343404449,-0.463485839,-0.22332306,0.18093,0.05726,-0.4,-0.42,0.076595551,0.076595551,0.182898618,0.240162779,0.045724655,0.060040695,0
3v3bE8jv,scatter,34542,Government spending_Budget deficit,1,0.731023397,0.652246397,0.809800397,0.882572877,0.828779509,0.936366245,0.15155,-0.04997,0.9,0.93,-0.047427123,0.047427123,0.157554001,0.107586737,0.0393885,0.026896684,0
3v3bE8jv,scatter,12647,Immigrant population_Economic growth,4,0.795519766,0.719143192,0.87189634,0.517901068,0.437947893,0.597854244,-0.27762,0.00715,0.4,0.44,0.077901068,0.077901068,0.152753148,0.159906351,0.038188287,0.039976588,0
3v3bE8jv,scatter,28625,Income tax rate_Poverty rate,2,-0.248222787,-0.358196009,-0.138249566,-0.063684066,-0.090204228,-0.037163904,0.18454,-0.16691,0,0.08,-0.143684066,0.143684066,0.219946443,0.053040324,0.054986611,0.013260081,0
3v3bE8jv,scatter,43724,Labor union participation_Corporate profits,0,-0.249556241,-0.436721365,-0.062391116,-0.385924515,-0.451068613,-0.320780417,-0.13637,-0.24404,-0.4,-0.41,0.024075485,0.024075485,0.374330249,0.130288195,0.093582562,0.032572049,0
3v3bE8jv,hop,14829,Temperature_Crime rate,9,0.110382726,0.011890932,0.20887452,0.671545486,0.525318386,0.817772586,0.56116,0.09547,0.4,0.4,0.271545486,0.271545486,0.196983588,0.2924542,0.049245897,0.07311355,0
3v3bE8jv,hop,25167,Temperature_Sales of Mittens,7,-0.822784178,-0.899936963,-0.745631394,-0.889108982,-0.955433785,-0.822784178,-0.06632,-0.02166,-0.9,-0.89,0.000891018,0.000891018,0.15430557,0.132649607,0.038576392,0.033162402,0
3v3bE8jv,scatter,14896,Vaccination rate_Rate of illness,3,-0.752742858,-0.861698114,-0.643787601,-1,-1,-0.916856951,-0.24726,-0.13477,-0.9,-0.89,-0.11,0.11,0.217910514,0.083143049,0.054477628,0.041571525,0
3v3bE8jv,hop,16647,Weight_Price,6,0.653915635,0.484596588,0.823234682,0.92098835,0.841976699,1,0.26707,-0.18061,0.9,0.9,0.02098835,0.02098835,0.338638095,0.158023301,0.084659524,0.039505825,0
3v3bE8jv,hop,13862,Yearly income_Height,8,0.118891291,0.021437598,0.216344983,0.253454202,0.034276614,0.472631789,0.13456,0.24345,0,0.02,0.233454202,0.233454202,0.194907385,0.438355175,0.048726846,0.109588794,0
4IdDTplo,hop,10979,Exercise amount_Body weight,7,0.82123867,0.693148477,0.949328862,0.046236409,-0.907527182,1,-0.775,1.65135,-0.4,-0.42,0.466236409,0.466236409,0.256180385,1.907527182,0.064045096,0.476881796,0
4IdDTplo,scatter,9283,Government spending_Budget deficit,1,0.132223314,0.084630134,0.179816494,1,1,1,0.86778,-0.09519,0.9,0.93,0.07,0.07,0.09518636,0,0.02379659,0.001,0
4IdDTplo,scatter,13482,Immigrant population_Economic growth,4,-1,-1,-0.287522392,0.53280251,0.359876679,0.70572834,1.5328,-0.36663,0.4,0.44,0.09280251,0.09280251,0.712477608,0.345851662,0.356238804,0.086462915,0
4IdDTplo,scatter,19035,Income tax rate_Poverty rate,0,-0.840361889,-1,-0.042264319,0.079515658,0.039884768,0.119146548,0.91988,-0.87847,0,0.08,-0.000484342,0.000484342,0.957735681,0.079261781,0.399048785,0.019815445,0
4IdDTplo,scatter,8252,Labor union participation_Corporate profits,3,0.706382913,0.671468992,0.741296833,-1,-1,-0.703717584,-1.70638,0.22645,-0.4,-0.41,-0.59,0.59,0.069827841,0.296282416,0.01745696,0.148141208,0
4IdDTplo,hop,8742,Temperature_Crime rate,8,0.303871286,0.102209829,0.505532743,0.392188217,-0.215623566,1,0.08832,0.8123,0.4,0.4,-0.007811783,0.007811783,0.403322914,1.215623566,0.100830728,0.303905891,0
4IdDTplo,hop,15040,Temperature_Sales of Mittens,6,-0.820342515,-1,-0.445908822,-0.963710883,-1,-0.780188071,-0.14337,-0.33428,-0.9,-0.89,-0.073710883,0.073710883,0.554091178,0.219811929,0.187216847,0.091761406,0
4IdDTplo,scatter,10398,Vaccination rate_Rate of illness,2,-0.111015127,-0.220004697,-0.002025556,-0.820001602,-0.820001602,-0.820001602,-0.70899,-0.21798,-0.9,-0.89,0.069998398,0.069998398,0.217979141,0,0.054494785,0.001,0
4IdDTplo,hop,13420,Weight_Price,5,0.083606078,-0.066551393,0.233763548,1,0.692469647,1,0.91639,0.00722,0.9,0.9,0.1,0.1,0.300314941,0.307530353,0.075078735,0.153765177,0
4IdDTplo,hop,6520,Yearly income_Height,9,-1,-1,0.185339915,0.21644353,-1,1,1.21644,0.81466,0,0.02,0.19644353,0.19644353,1.185339915,2,0.592669958,0.608221765,0
4bxrWA0q,band,17192,Exercise amount_Body weight,7,-1,-1,-0.618088883,-0.004954187,-0.670224801,0.660316426,0.99505,0.94863,-0.4,-0.42,0.415045813,0.415045813,0.381911117,1.330541227,0.190955558,0.332635307,0
4bxrWA0q,scatter,31897,Government spending_Budget deficit,0,0.906734272,0.807654966,1,0.835977592,0.75857034,0.913384844,-0.07076,-0.03753,0.9,0.93,-0.094022408,0.094022408,0.192345034,0.154814504,0.049539653,0.038703626,0
4bxrWA0q,scatter,14740,Immigrant population_Economic growth,1,0.942258868,0.859501954,1,0.062719352,-0.079473123,0.204911826,-0.87954,0.14389,0.4,0.44,-0.377280648,0.377280648,0.140498046,0.284384949,0.041378457,0.071096237,0
4bxrWA0q,scatter,40450,Income tax rate_Poverty rate,2,-1,-1,-0.821806968,0.043241395,-0.134829968,0.221312757,1.04324,0.17795,0,0.08,-0.036758605,0.036758605,0.178193032,0.356142725,0.089096516,0.089035681,0
4bxrWA0q,scatter,23015,Labor union participation_Corporate profits,4,-0.787077965,-0.986598008,-0.587557922,-1,-1,-0.683808239,-0.21292,-0.08285,-0.4,-0.41,-0.59,0.59,0.399040085,0.316191761,0.099760021,0.158095881,0
4bxrWA0q,band,7589,Temperature_Crime rate,8,0.990663556,0.694215741,1,0.83986334,0.529847402,1,-0.1508,0.16437,0.4,0.4,0.43986334,0.43986334,0.305784259,0.470152598,0.148223908,0.155007969,0
4bxrWA0q,band,20817,Temperature_Sales of Mittens,5,-0.810295451,-0.872751706,-0.747839197,-0.880722497,-1,-0.761444995,-0.07043,0.11364,-0.9,-0.89,0.009277503,0.009277503,0.124912509,0.238555005,0.031228127,0.059638751,0
4bxrWA0q,scatter,24077,Vaccination rate_Rate of illness,3,-0.755024058,-0.919114829,-0.590933287,-0.969845933,-0.971574513,-0.968117354,-0.21482,-0.32472,-0.9,-0.89,-0.079845933,0.079845933,0.328181542,0.003457159,0.082045386,0.001,0
4bxrWA0q,band,7769,Weight_Price,9,1,0.951695569,1,1,0.929834612,1,0,0.02186,0.9,0.9,0.1,0.1,0.048304431,0.070165388,0.024152215,0.035082694,0
4bxrWA0q,band,20560,Yearly income_Height,6,0.117528419,-0.341870462,0.576927299,0.004341734,-0.621481136,0.630164604,-0.11319,0.33285,0,0.02,-0.015658266,0.015658266,0.91879776,1.251645739,0.22969944,0.312911435,0
4qCMLPwT,scatter,19463,Exercise amount_Body weight,4,1,-1,1,0.973644494,-0.380195682,1,-0.02636,-0.6198,-0.4,-0.42,1.393644494,1.393644494,2,1.380195682,1,0.676920088,0
4qCMLPwT,line,12392,Government spending_Budget deficit,8,0.545996104,-0.772052956,1,-0.61698414,-1,0.78187488,-1.16298,0.00982,0.9,0.93,-1.54698414,1.54698414,1.772052956,1.78187488,0.65902453,0.69942951,0
4qCMLPwT,line,122487,Immigrant population_Economic growth,7,0.788601694,-0.770043104,1,-0.370992955,-1,1,-1.15959,0.22996,0.4,0.44,-0.810992955,0.810992955,1.770043104,2,0.779322399,0.685496478,0
4qCMLPwT,line,43486,Income tax rate_Poverty rate,6,-0.975670469,-1,0.547680601,0.339269494,-0.332147892,1,1.31494,-0.21553,0,0.08,0.259269494,0.259269494,1.547680601,1.332147892,0.761675535,0.335708693,0
4qCMLPwT,line,11304,Labor union participation_Corporate profits,5,1,-1,1,1,-0.148146327,1,0,-0.85185,-0.4,-0.41,1.41,1.41,2,1.148146327,1,0.574073164,0
4qCMLPwT,scatter,13994,Temperature_Crime rate,0,-1,-1,1,-1,-1,1,0,0,0.4,0.4,-1.4,1.4,2,2,1,1,0
4qCMLPwT,scatter,15229,Temperature_Sales of Mittens,2,1,-1,1,-1,-1,-0.211634592,-2,-1.21163,-0.9,-0.89,-0.11,0.11,2,0.788365408,1,0.394182704,0
4qCMLPwT,line,6828,Vaccination rate_Rate of illness,9,-0.273914848,-1,0.455836381,0.385282,-0.81251125,1,0.6592,0.35667,-0.9,-0.89,1.275282,1.275282,1.455836381,1.81251125,0.364875615,0.598896625,0
4qCMLPwT,scatter,27282,Weight_Price,3,0.420967079,-0.277290399,1,-0.444857186,-0.967742106,0.078027733,-0.86582,-0.23152,0.9,0.9,-1.344857186,1.344857186,1.277290399,1.045769839,0.349128739,0.26144246,0
4qCMLPwT,scatter,34803,Yearly income_Height,1,0.490341987,0.106328519,0.874355454,-0.133348766,-0.306986906,0.040289374,-0.62369,-0.42075,0,0.02,-0.153348766,0.153348766,0.768026935,0.34727628,0.192006734,0.08681907,0
5Mq9o7aU,scatter,8358,Exercise amount_Body weight,3,-1,-1,-0.888084358,-1,-1,-0.687153844,0,0.20093,-0.4,-0.42,-0.58,0.58,0.111915642,0.312846156,0.055957821,0.156423078,0
5Mq9o7aU,line,5895,Government spending_Budget deficit,7,0.88050087,0.655337231,1,0.844474155,0.323047852,1,-0.03603,0.33229,0.9,0.93,-0.085525845,0.085525845,0.344662769,0.676952148,0.11258182,0.260713152,0
5Mq9o7aU,line,9538,Immigrant population_Economic growth,9,-0.481072484,-0.650156961,-0.311988006,0.106685028,-0.411891914,0.62526197,0.58776,0.69898,0.4,0.44,-0.333314972,0.333314972,0.338168955,1.037153883,0.084542239,0.259288471,0
5Mq9o7aU,line,9689,Income tax rate_Poverty rate,6,1,0.461819903,1,-0.076493927,-0.443144125,0.290156272,-1.07649,0.19512,0,0.08,-0.156493927,0.156493927,0.538180097,0.733300397,0.269090048,0.183325099,0
5Mq9o7aU,line,3786,Labor union participation_Corporate profits,8,0.95532777,0.598086259,1,-0.925620596,-1,-0.107666289,-1.88095,0.49042,-0.4,-0.41,-0.515620596,0.515620596,0.401913741,0.892333711,0.178620756,0.408977154,0
5Mq9o7aU,scatter,16531,Temperature_Crime rate,1,0.57996692,0.360102539,0.799831302,1,0.483937104,1,0.42003,0.07633,0.4,0.4,0.6,0.6,0.439728762,0.516062896,0.109932191,0.258031448,0
5Mq9o7aU,scatter,10811,Temperature_Sales of Mittens,4,1,0.98076954,1,-1,-1,-0.816572523,-2,0.1642,-0.9,-0.89,-0.11,0.11,0.01923046,0.183427477,0.00961523,0.091713738,0
5Mq9o7aU,line,14027,Vaccination rate_Rate of illness,5,-1,-1,-0.917652689,-1,-1,-0.854975389,0,0.06268,-0.9,-0.89,-0.11,0.11,0.082347311,0.145024611,0.041173656,0.072512306,0
5Mq9o7aU,scatter,36220,Weight_Price,0,1,0.702401836,1,0.94750789,0.765101847,1,-0.05249,-0.0627,0.9,0.9,0.04750789,0.04750789,0.297598164,0.234898153,0.148799082,0.091203021,0
5Mq9o7aU,scatter,8500,Yearly income_Height,2,0.692596203,0.438026182,0.947166223,0.209674299,0.089153954,0.330194645,-0.48292,-0.2681,0,0.02,0.189674299,0.189674299,0.50914004,0.241040691,0.12728501,0.060260173,0
5PVhrDsQ,hop,3688,Exercise amount_Body weight,6,0.532957217,0.426251953,0.639662481,0.592669055,0.394921475,0.790416636,0.05971,0.18208,-0.4,-0.42,1.012669055,1.012669055,0.213410528,0.395495162,0.053352632,0.09887379,0
5PVhrDsQ,scatter,5148,Government spending_Budget deficit,2,-0.67559404,-1,-0.35118808,-0.836018564,-1,-0.620603776,-0.16042,-0.26942,0.9,0.93,-1.766018564,1.766018564,0.64881192,0.379396224,0.16220298,0.107707394,0
5PVhrDsQ,scatter,6941,Immigrant population_Economic growth,1,-1,-1,-0.74134914,-0.366749331,-0.50507671,-0.228421951,0.63325,0.018,0.4,0.44,-0.806749331,0.806749331,0.25865086,0.276654759,0.12932543,0.06916369,0
5PVhrDsQ,scatter,7247,Income tax rate_Poverty rate,4,-0.702235115,-1,0.463648143,0.827012229,0.535222042,1,1.52925,-0.99887,0,0.08,0.747012229,0.747012229,1.463648143,0.464777958,0.582941629,0.145895094,0
5PVhrDsQ,scatter,15148,Labor union participation_Corporate profits,0,1,-0.032855283,1,0.90011652,0.800233041,1,-0.09988,-0.83309,-0.4,-0.41,1.31011652,1.31011652,1.032855283,0.199766959,0.516427641,0.04994174,0
5PVhrDsQ,hop,4408,Temperature_Crime rate,8,0.456391112,0.23829535,0.674486874,0.454887818,0.319174791,0.590600845,-0.0015,-0.16477,0.4,0.4,0.054887818,0.054887818,0.436191524,0.271426055,0.109047881,0.067856514,0
5PVhrDsQ,hop,4573,Temperature_Sales of Mittens,5,0.58447333,0.3337927,0.835153961,0.47809707,0.155563739,0.800630401,-0.10638,0.14371,-0.9,-0.89,1.36809707,1.36809707,0.501361261,0.645066662,0.125340315,0.161266665,0
5PVhrDsQ,scatter,6315,Vaccination rate_Rate of illness,3,1,1,1,0.52521845,0.450930118,0.599506782,-0.47478,0.14858,-0.9,-0.89,1.41521845,1.41521845,0,0.148576664,0.001,0.037144166,0
5PVhrDsQ,hop,3135,Weight_Price,9,0.62164752,0.515330889,0.727964151,0.402098876,0.072970131,0.731227621,-0.21955,0.44562,0.9,0.9,-0.497901124,0.497901124,0.212633262,0.658257489,0.053158315,0.164564372,0
